Unnamed: 0,Name,Location,Year,Kms_Driven,Mileage,Engine_CC,Power_bhp,Seats,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third,Car_Age
4866,Maruti Swift Vdi BSIII,Chennai,2008,107000,17.8,1248.0,75.0,5.0,3.1,False,False,True,False,True,False,17
4867,Volkswagen Polo 1.2 MPI Comfortline,Mumbai,2017,19000,16.2,1199.0,74.0,5.0,4.95,False,True,True,False,False,False,8
4868,Audi A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,2013,88000,17.11,1968.0,174.33,5.0,16.25,False,False,False,False,False,False,12
4869,Land Rover Range Rover 3.6 TDV8 Vogue SE,Coimbatore,2012,84384,10.2,4367.0,308.0,7.0,52.54,False,False,False,False,False,False,13
4870,Mahindra XUV500 W8 2WD,Chennai,2011,128000,16.0,2179.0,140.0,7.0,6.4,False,False,True,False,False,True,14
4871,Ford Endeavour 2.5L 4X2,Bangalore,2011,71000,13.1,2499.0,141.0,7.0,6.95,False,False,True,False,False,True,14
4872,Tata Indica V2 DLX,Kolkata,2008,50000,17.2,1396.0,53.5,5.0,0.85,False,False,True,False,False,False,17
4873,Maruti Baleno Alpha,Chennai,2016,16000,21.4,1197.0,83.1,5.0,6.95,False,True,True,False,False,False,9
4874,Hyundai Xcent 1.1 CRDi Base,Kolkata,2017,82000,24.4,1120.0,71.0,5.0,3.45,False,False,True,False,False,False,8
4875,Honda Civic 2006-2010 1.8 S MT,Delhi,2008,80000,13.5,1799.0,130.0,5.0,2.75,False,True,True,False,False,False,17
4876,Hyundai i20 Sportz Option 1.2,Delhi,2015,36000,18.6,1197.0,81.83,5.0,4.95,False,True,True,False,True,False,10
4877,Tata Nexon 1.2 Revotron XZ Plus,Coimbatore,2018,17477,17.0,1198.0,108.5,5.0,9.62,False,True,True,False,False,False,7
4878,Hyundai i20 Sportz 1.2,Coimbatore,2016,16725,18.6,1197.0,81.83,5.0,6.79,False,True,True,False,False,False,9
4879,Maruti Swift Dzire ZXI,Mumbai,2014,48241,19.1,1197.0,85.8,5.0,4.5,False,True,True,False,False,False,11
4880,Maruti Wagon R LXI,Kochi,2014,52431,22.5,998.0,67.04,5.0,3.01,False,True,True,False,False,False,11
4881,Hyundai i20 Sportz 1.4 CRDi,Bangalore,2012,68000,21.9,1396.0,88.76,5.0,4.4,False,False,True,False,False,False,13
4882,Toyota Fortuner 4x2 AT,Hyderabad,2012,158000,12.55,2982.0,168.5,7.0,17.49,False,False,False,False,False,False,13
4883,Hyundai i10 Sportz,Coimbatore,2014,31446,20.36,1197.0,78.9,5.0,4.66,False,True,True,False,False,False,11
4884,Hyundai Grand i10 Asta,Chennai,2015,25000,18.9,1197.0,82.0,5.0,5.5,False,True,True,False,False,False,10
4885,Hyundai i20 Asta 1.2,Ahmedabad,2016,57000,18.6,1197.0,81.83,5.0,6.0,False,True,True,False,False,False,9
4887,Maruti Vitara Brezza ZDi Plus,Kochi,2018,57078,24.3,1248.0,88.5,5.0,10.19,False,False,True,False,False,False,7
4888,Honda Amaze S i-Dtech,Kochi,2016,47471,25.8,1498.0,98.6,5.0,5.25,False,False,True,False,False,False,9
4889,Mercedes-Benz M-Class ML 250 CDI,Hyderabad,2014,50000,15.26,2143.0,203.2,5.0,45.0,False,False,False,False,False,False,11
4890,Hyundai i20 Sportz Diesel,Ahmedabad,2010,62000,23.0,1396.0,90.0,5.0,2.7,False,False,True,False,False,False,15
4891,Hyundai i10 Era,Coimbatore,2013,65807,19.81,1086.0,68.05,5.0,3.39,False,True,True,False,False,False,12
4892,Maruti Swift Dzire VDI,Hyderabad,2014,81768,26.59,1248.0,74.0,5.0,5.69,False,False,True,False,False,False,11
4893,BMW Z4 2009-2013 Roadster 2.5i,Kochi,2018,9952,10.37,2979.0,306.0,2.0,58.54,False,True,False,False,False,False,7
4894,Maruti Baleno Alpha Diesel,Hyderabad,2017,24000,27.39,1248.0,74.0,5.0,8.4,False,False,True,False,False,False,8
4895,Chevrolet Beat Diesel,Hyderabad,2012,72921,25.44,936.0,57.6,5.0,2.5,False,False,True,False,False,False,13
4896,Honda Brio V MT,Pune,2012,59000,19.4,1198.0,86.8,5.0,3.25,False,True,True,False,False,False,13
4897,Ford Figo Diesel Titanium,Mumbai,2014,33000,20.0,1399.0,68.05,5.0,3.25,False,False,True,False,True,False,11
4898,Maruti Celerio VXI AT,Pune,2016,36789,23.1,998.0,67.04,5.0,4.25,False,True,False,False,False,False,9
4899,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Jaipur,2014,41000,14.84,2143.0,170.0,5.0,18.5,False,False,False,False,False,False,11
4901,Honda Brio S MT,Jaipur,2015,46650,19.4,1198.0,86.8,5.0,4.25,False,True,True,False,False,False,10
4902,Maruti Baleno Alpha CVT,Mumbai,2018,3000,21.4,1197.0,83.1,5.0,8.85,False,True,False,False,False,False,7
4903,Hyundai EON Sportz,Coimbatore,2014,14799,21.1,814.0,55.2,5.0,4.14,False,True,True,False,False,False,11
4904,Toyota Prius 2009-2016 Z4,Mumbai,2011,44000,,1798.0,73.0,5.0,12.75,True,False,False,False,False,False,14
4905,Hyundai i20 1.4 CRDi Sportz,Hyderabad,2015,68525,23.0,1396.0,90.0,5.0,7.0,False,False,True,False,False,False,10
4906,Ford Endeavour 3.2 Titanium AT 4X4,Hyderabad,2018,15000,10.91,3198.0,197.0,7.0,33.0,False,False,False,False,False,False,7
4907,Honda City i-VTEC VX,Ahmedabad,2017,29000,17.4,1497.0,117.3,5.0,10.0,False,True,True,False,False,False,8
4908,Maruti SX4 ZDI,Kochi,2012,77407,21.5,1248.0,88.8,5.0,3.53,False,False,True,False,True,False,13
4909,Chevrolet Optra Magnum 1.6 LS Petrol,Jaipur,2007,118000,12.9,1598.0,102.5,5.0,1.35,False,True,True,False,False,False,18
4910,Volkswagen Vento Diesel Highline,Delhi,2013,75000,20.54,1598.0,103.6,5.0,4.5,False,False,True,False,False,False,12
4911,Honda City V MT,Pune,2012,69000,16.8,1497.0,116.3,5.0,4.9,False,True,True,False,False,False,13
4912,Hyundai Creta 1.6 CRDi SX Option,Kochi,2016,52553,19.67,1582.0,126.2,5.0,12.26,False,False,True,False,False,False,9
4913,Hyundai Xcent 1.1 CRDi SX,Mumbai,2014,58000,24.4,1120.0,71.0,5.0,3.99,False,False,True,False,True,False,11
4914,Mercedes-Benz GLC 220d 4MATIC Style,Mumbai,2017,24000,17.9,2143.0,170.0,5.0,46.95,False,False,False,False,False,False,8
4915,Ford Figo Diesel EXI,Hyderabad,2015,65542,20.0,1399.0,68.0,5.0,3.8,False,False,True,False,False,False,10
4916,Volkswagen Jetta 2007-2011 2.0 TDI Trendline,Ahmedabad,2013,68008,15.0,1896.0,105.0,5.0,6.75,False,False,True,False,True,False,12
4917,Mahindra TUV 300 2015-2019 T8,Coimbatore,2017,22251,18.49,1493.0,100.0,7.0,8.75,False,False,True,False,False,False,8
4918,Ford Ecosport 1.5 Ti VCT MT Titanium,Chennai,2013,55000,15.8,1499.0,110.0,5.0,5.2,False,True,True,False,True,False,12
4919,Hyundai Verna 1.6 SX VTVT (O),Kochi,2017,19387,17.1,1591.0,121.3,5.0,8.42,False,True,True,False,False,False,8
4921,Hyundai i20 Sportz 1.2,Mumbai,2016,24001,18.6,1197.0,81.83,5.0,5.75,False,True,True,False,False,False,9
4922,Audi A4 New 2.0 TDI Multitronic,Kolkata,2008,17000,15.2,1968.0,140.8,5.0,9.75,False,False,False,False,False,False,17
4923,Nissan Micra Active XV S,Delhi,2015,28500,19.49,1198.0,67.04,5.0,3.5,False,True,True,False,False,False,10
4924,Mercedes-Benz M-Class ML 250 CDI,Jaipur,2014,66000,15.26,2143.0,203.2,5.0,30.0,False,False,False,False,False,False,11
4925,Land Rover Discovery Sport TD4 S,Delhi,2017,22000,12.83,2179.0,147.5,5.0,35.0,False,False,False,False,False,False,8
4926,Hyundai Creta 1.6 SX Option Executive,Coimbatore,2018,44383,15.8,1591.0,121.3,5.0,13.25,False,True,True,False,False,False,7
4927,Skoda Rapid 1.6 TDI Active,Mumbai,2013,45000,20.5,1598.0,103.5,5.0,3.65,False,False,True,False,False,False,12
4928,Maruti Swift Dzire VDI,Jaipur,2015,58000,23.4,1248.0,74.0,5.0,5.25,False,False,True,False,False,False,10
4929,Hyundai Creta 1.6 SX,Delhi,2016,69000,15.8,1591.0,121.3,5.0,9.7,False,True,True,False,False,False,9
4930,Hyundai Grand i10 CRDi Sportz,Coimbatore,2017,60993,24.0,1120.0,70.0,5.0,5.21,False,False,True,False,False,False,8
4931,Mahindra TUV 300 T8,Pune,2016,67000,18.49,1493.0,100.0,7.0,6.3,False,False,True,False,False,False,9
4932,Hyundai Grand i10 CRDi Sportz,Kochi,2014,51134,24.0,1120.0,70.0,5.0,4.72,False,False,True,False,False,False,11
4933,BMW X5 xDrive 30d,Chennai,2011,55000,11.7,2993.0,245.0,5.0,28.0,False,False,False,False,True,False,14
4934,Maruti Dzire AMT VDI,Coimbatore,2018,25082,28.4,1248.0,73.75,5.0,8.37,False,False,False,False,False,False,7
4935,Toyota Fortuner 4x4 MT,Delhi,2012,68350,12.55,2982.0,168.5,7.0,14.0,False,False,True,False,False,False,13
4936,Audi A6 2011-2015 35 TDI Technology,Hyderabad,2015,50000,17.68,1968.0,174.33,5.0,36.0,False,False,False,False,False,False,10
4937,Honda Jazz 1.5 V i DTEC,Pune,2015,97000,27.3,1498.0,98.6,5.0,6.4,False,False,True,False,False,False,10
4938,Audi Q7 4.2 TDI Quattro Technology,Coimbatore,2015,56238,11.33,4134.0,335.2,7.0,51.69,False,False,False,False,False,False,10
4939,Mahindra Scorpio 2009-2014 VLX 2WD 7S BSIV,Jaipur,2014,72618,12.05,2179.0,120.0,7.0,8.0,False,False,True,False,False,False,11
4940,Chevrolet Cruze LTZ,Hyderabad,2012,62005,18.3,1991.0,147.9,5.0,9.8,False,False,True,False,False,False,13
4941,Chevrolet Beat Diesel LT,Hyderabad,2012,61250,25.44,936.0,57.6,5.0,2.7,False,False,True,False,False,False,13
4942,Audi A4 35 TDI Premium Plus,Coimbatore,2014,28469,18.25,1968.0,187.74,5.0,24.37,False,False,False,False,False,False,11
4943,Skoda Rapid 1.6 MPI AT Style,Kochi,2018,21488,14.3,1598.0,103.52,5.0,9.72,False,True,False,False,False,False,7
4944,Maruti Swift Dzire VDI,Pune,2014,197000,23.4,1248.0,74.0,5.0,5.0,False,False,True,False,False,False,11
4945,Toyota Fortuner 3.0 Diesel,Pune,2009,138205,11.5,2982.0,171.0,7.0,10.5,False,False,True,False,True,False,16
4946,Maruti Swift VDI,Jaipur,2012,160000,22.9,1248.0,74.0,5.0,3.9,False,False,True,False,True,False,13
4947,Honda City 1.5 V MT Exclusive,Coimbatore,2012,67590,17.0,1497.0,118.0,5.0,5.65,False,True,True,False,False,False,13
4948,Mercedes-Benz M-Class ML 250 CDI,Mumbai,2012,52000,15.26,2143.0,203.2,5.0,29.95,False,False,False,False,False,False,13
4949,Maruti Swift Ldi BSIII,Bangalore,2008,100000,17.8,1248.0,75.0,5.0,3.0,False,False,True,False,True,False,17
4950,Ford Aspire Titanium Diesel,Kolkata,2017,60048,26.1,1498.0,99.0,5.0,6.0,False,False,True,False,False,False,8
4951,Hyundai i10 Sportz,Mumbai,2009,48000,20.36,1197.0,78.9,5.0,2.11,False,True,True,False,False,False,16
4952,Fiat Punto 1.4 Emotion,Kolkata,2010,47000,14.6,,,5.0,1.49,False,True,True,False,False,False,15
4953,Maruti Alto LXi,Jaipur,2011,100000,19.7,796.0,46.3,5.0,1.5,False,True,True,False,False,False,14
4955,Maruti Swift VXI BSIV,Bangalore,2006,80010,20.4,1197.0,81.8,5.0,2.85,False,True,True,False,True,False,19
4956,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Coimbatore,2017,26493,19.27,2143.0,170.0,5.0,33.64,False,False,False,False,False,False,8
4957,Tata Indica V2 DLE BSIII,Hyderabad,2011,96000,17.88,1396.0,52.8,5.0,0.91,False,False,True,False,True,False,14
4958,Maruti Alto 800 VXI,Jaipur,2014,45700,22.74,796.0,47.3,5.0,2.42,False,True,True,False,True,False,11
4959,Skoda Superb 2.8 V6 AT,Kolkata,2005,13000,9.3,2771.0,193.1,5.0,3.25,False,True,False,False,False,False,20
4960,Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2013,38000,16.47,1198.0,73.9,5.0,2.8,False,True,True,False,False,False,12
4961,Maruti Dzire AMT ZXI Plus,Coimbatore,2019,8018,22.0,1197.0,81.8,5.0,8.3,False,True,False,False,False,False,6
4962,Mahindra Scorpio VLX,Bangalore,2010,144400,12.05,2179.0,120.0,8.0,5.25,False,False,True,False,False,True,15
4963,Maruti Swift Vdi BSIII,Jaipur,2010,152000,17.8,1248.0,75.0,5.0,2.9,False,False,True,False,False,False,15
4964,BMW 3 Series 320d Prestige,Pune,2013,71000,18.88,1995.0,184.0,5.0,15.0,False,False,False,False,False,False,12
4965,Tata Nano STD SE,Jaipur,2012,80000,25.4,624.0,37.5,4.0,0.53,False,True,True,False,True,False,13
4966,Toyota Innova 2.5 VX (Diesel) 8 Seater,Mumbai,2014,87143,12.99,2494.0,100.0,8.0,12.5,False,False,True,False,False,False,11
4967,Honda Brio S Option MT,Mumbai,2012,25000,18.4,1198.0,86.8,5.0,2.75,False,True,True,False,False,False,13
4968,Tata Tiago AMT 1.2 Revotron XZA,Pune,2018,2000,23.84,1199.0,83.83,5.0,5.0,False,True,False,False,False,False,7
4969,Mahindra Scorpio SLE BSIV,Kochi,2014,45239,12.05,2179.0,120.0,8.0,7.09,False,False,True,False,False,False,11
4970,BMW 5 Series 2003-2012 525d,Hyderabad,2011,101999,16.73,1995.0,218.0,5.0,19.99,False,False,False,False,False,False,14
4971,Toyota Corolla Altis D-4D GL,Mumbai,2014,74219,21.43,1364.0,87.2,5.0,10.75,False,False,True,False,False,False,11
4972,Honda City i VTEC CVT VX,Mumbai,2016,25000,18.0,1497.0,117.3,5.0,9.45,False,True,False,False,False,False,9
4973,Hyundai Verna CRDi 1.6 SX Option,Hyderabad,2008,109606,22.0,1582.0,126.2,5.0,2.9,False,False,True,False,False,False,17
4974,Maruti Swift Dzire VDI Optional,Kolkata,2015,36000,26.59,1248.0,74.0,5.0,4.7,False,False,True,False,False,False,10
4975,Maruti Ciaz ZXi,Coimbatore,2016,41810,20.73,1373.0,91.1,5.0,7.11,False,True,True,False,False,False,9
4976,Ford Ecosport 1.5 DV5 MT Titanium,Jaipur,2014,93321,22.7,1498.0,89.84,5.0,6.25,False,False,True,False,False,False,11
4977,Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,81000,20.92,998.0,67.1,5.0,2.2,False,True,True,False,False,False,14
4978,Honda Amaze V CVT Petrol,Kochi,2019,25717,19.0,1199.0,88.76,5.0,8.86,False,True,False,False,False,False,6
4979,Mahindra XUV500 W6 2WD,Delhi,2015,37000,15.1,2179.0,140.0,7.0,9.3,False,False,True,False,False,False,10
4980,Mahindra TUV 300 2015-2019 T8,Coimbatore,2017,56380,18.49,1493.0,100.0,7.0,7.57,False,False,True,False,False,False,8
4981,Honda Jazz VX,Chennai,2017,8000,18.2,1199.0,88.7,5.0,7.9,False,True,True,False,False,False,8
4982,Maruti Swift VXI BSIII W/ ABS,Kochi,2018,14589,16.1,1298.0,88.2,5.0,5.65,False,True,True,False,False,False,7
4983,Volkswagen Polo Petrol Highline 1.2L,Delhi,2013,65088,16.47,1198.0,73.9,5.0,3.25,False,True,True,False,False,False,12
4984,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2019,24864,20.5,1582.0,126.2,5.0,16.27,False,False,True,False,False,False,6
4985,Chevrolet Beat LS,Coimbatore,2011,64831,18.6,1199.0,79.4,5.0,3.21,False,True,True,False,False,False,14
4986,Honda Amaze VX i-DTEC,Kolkata,2013,38001,25.8,1498.0,98.6,5.0,3.9,False,False,True,False,False,False,12
4987,Mercedes-Benz E-Class 230 E AT,Mumbai,2008,77000,10.0,2496.0,157.7,5.0,6.5,False,True,False,False,True,False,17
4988,BMW 5 Series 530d M Sport,Hyderabad,2016,27000,18.59,2993.0,265.0,5.0,48.0,False,False,False,False,False,False,9
4989,Audi A3 35 TDI Premium Plus,Mumbai,2016,39000,20.38,1968.0,143.0,5.0,18.9,False,False,False,False,False,False,9
4990,Maruti Swift Dzire VDI,Pune,2015,131000,26.59,1248.0,74.0,5.0,3.6,False,False,True,False,False,False,10
4991,Maruti Swift Dzire VDI,Kolkata,2015,43000,26.59,1248.0,74.0,5.0,5.5,False,False,True,False,False,False,10
4992,Toyota Innova 2.5 V Diesel 7-seater,Pune,2011,68000,12.8,2494.0,102.0,7.0,7.0,False,False,True,False,True,False,14
4993,BMW X3 xDrive20d,Bangalore,2016,45165,16.09,1995.0,184.0,5.0,41.75,False,False,False,False,False,False,9
4994,BMW 5 Series 2003-2012 525d,Hyderabad,2007,120000,16.73,1995.0,218.0,5.0,10.5,False,False,False,False,False,False,18
4995,Mahindra XUV500 W8 2WD,Coimbatore,2014,86091,15.1,2179.0,140.0,7.0,10.09,False,False,True,False,False,False,11
4996,Honda City 1.5 S MT,Delhi,2009,71499,17.0,1497.0,118.0,5.0,3.0,False,True,True,False,False,False,16
4997,Force One LX 4x4,Chennai,2014,50000,17.0,2200.0,139.01,7.0,12.0,False,False,True,False,False,False,11
4998,Volkswagen Polo 1.5 TDI Comfortline,Jaipur,2015,66000,20.14,1498.0,88.0,5.0,4.91,False,False,True,False,False,False,10
4999,Honda Jazz S,Kolkata,2010,45000,16.0,1198.0,90.0,5.0,2.0,False,True,True,False,False,False,15
5000,Toyota Etios Liva GD SP,Hyderabad,2015,69189,23.59,1364.0,67.06,5.0,5.3,False,False,True,False,False,False,10
5001,Nissan Terrano XV Premium 110 PS,Mumbai,2014,40206,19.01,1461.0,108.5,5.0,7.22,False,False,True,False,False,False,11
5002,BMW X3 xDrive 20d xLine,Kochi,2017,36723,18.56,1995.0,190.0,5.0,32.57,False,False,False,False,False,False,8
5003,Hyundai i20 1.2 Magna,Mumbai,2010,57500,18.5,1197.0,80.0,5.0,2.75,False,True,True,False,False,False,15
5005,Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2011,52000,17.8,1399.0,68.0,5.0,3.75,False,False,True,False,False,False,14
5006,Honda City 1.5 V AT,Kochi,2014,60952,16.8,1497.0,118.0,5.0,5.91,False,True,False,False,False,False,11
5007,Maruti Swift VDI BSIV,Chennai,2013,87192,25.2,1248.0,74.0,5.0,4.35,False,False,True,False,False,False,12
5008,Hyundai Grand i10 CRDi SportZ Edition,Delhi,2014,58000,24.0,1120.0,70.0,5.0,3.25,False,False,True,False,False,False,11
5009,Audi Q7 45 TDI Quattro Technology,Pune,2017,59500,14.75,2967.0,245.0,7.0,68.0,False,False,False,False,False,False,8
5010,Volkswagen Ameo 1.2 MPI Highline 16 Alloy,Mumbai,2016,16650,17.0,1198.0,74.0,5.0,5.5,False,True,True,False,False,False,9
5011,Honda City i VTEC CVT VX,Kochi,2018,34696,18.0,1497.0,117.3,5.0,12.08,False,True,False,False,False,False,7
5012,Maruti Baleno Alpha 1.3,Kochi,2018,42243,27.39,1248.0,74.0,5.0,7.48,False,False,True,False,False,False,7
5013,Hyundai Grand i10 CRDi Sportz,Jaipur,2016,57824,24.0,1120.0,70.0,5.0,5.5,False,False,True,False,False,False,9
5014,Maruti Swift Dzire VDi,Jaipur,2011,110000,19.3,1248.0,73.9,5.0,3.5,False,False,True,False,False,False,14
5015,Maruti Swift 1.3 VXi,Delhi,2006,63000,16.1,,,5.0,1.6,False,True,True,False,False,False,19
5016,Land Rover Freelander 2 TD4 HSE,Delhi,2013,72000,0.0,2179.0,115.0,5.0,15.5,False,False,False,False,False,False,12
5017,Toyota Fortuner 3.0 Diesel,Hyderabad,2013,63455,11.5,2982.0,171.0,7.0,19.0,False,False,True,False,False,False,12
5018,Honda Jazz VX Diesel,Hyderabad,2017,17151,27.3,1498.0,98.6,5.0,8.4,False,False,True,False,False,False,8
5019,Maruti Vitara Brezza LDi Option,Pune,2016,31001,24.3,1248.0,88.5,5.0,7.25,False,False,True,False,False,False,9
5020,Maruti Swift Dzire VDI,Kolkata,2014,42109,23.4,1248.0,74.0,5.0,4.25,False,False,True,False,False,False,11
5021,Skoda Rapid 1.5 TDI AT Elegance,Delhi,2015,55000,21.66,1498.0,103.52,5.0,5.7,False,False,False,False,True,False,10
5022,Land Rover Freelander 2 TD4 SE,Hyderabad,2013,46000,0.0,2179.0,115.0,5.0,26.0,False,False,False,False,True,False,12
5023,Maruti Alto 800 LXI,Hyderabad,2013,30852,22.74,796.0,47.3,5.0,2.49,False,True,True,False,False,False,12
5024,Volkswagen Polo Petrol Highline 1.2L,Pune,2011,65000,16.47,1198.0,73.9,5.0,3.0,False,True,True,False,True,False,14
5025,Honda City i DTEC SV,Delhi,2015,65000,26.0,1498.0,98.6,5.0,5.95,False,False,True,False,False,False,10
5026,Maruti Swift Dzire LDI,Delhi,2013,72000,23.4,1248.0,74.0,5.0,2.69,False,False,True,False,False,False,12
5027,Audi A4 2.0 TDI 177 Bhp Technology Edition,Bangalore,2014,29000,17.11,1968.0,174.33,5.0,26.0,False,False,False,False,False,False,11
5028,Honda City i VTEC VX,Kolkata,2015,32000,17.8,1497.0,117.3,5.0,5.5,False,True,True,False,False,False,10
5029,Ford Figo Aspire 1.2 Ti-VCT Ambiente,Chennai,2016,29875,18.16,1196.0,86.8,5.0,4.85,False,True,True,False,False,False,9
5030,Maruti Vitara Brezza LDi,Kochi,2018,32539,24.3,1248.0,88.5,5.0,8.39,False,False,True,False,False,False,7
5031,Renault Duster 110PS Diesel RxL,Hyderabad,2015,83090,19.01,1461.0,108.45,5.0,7.99,False,False,True,False,False,False,10
5032,Hyundai i20 Active 1.4 SX,Hyderabad,2016,62679,21.19,1396.0,88.73,5.0,6.95,False,False,True,False,False,False,9
5033,Mahindra Logan Petrol 1.4 GLE,Mumbai,2010,93000,15.7,1390.0,75.0,5.0,1.5,False,True,True,False,False,False,15
5034,Honda City ZX GXi,Mumbai,2006,44000,17.7,1497.0,78.0,5.0,1.55,False,True,True,False,False,False,19
5035,Ford Figo Petrol EXI,Bangalore,2010,78400,15.6,1196.0,70.0,5.0,2.75,False,True,True,False,True,False,15
5036,Renault Duster Petrol RxL,Mumbai,2014,71300,13.06,1598.0,102.53,5.0,4.25,False,True,True,False,False,False,11
5037,Hyundai i10 Sportz 1.2,Kolkata,2015,18000,20.36,1197.0,78.9,5.0,2.85,False,True,True,False,False,False,10
5038,Land Rover Discovery Sport TD4 HSE 7S,Coimbatore,2019,24013,12.81,1999.0,148.31,7.0,56.14,False,False,False,False,False,False,6
5039,Audi Q5 2008-2012 2.0 TFSI Quattro,Ahmedabad,2009,99100,9.74,1984.0,208.0,5.0,10.0,False,True,False,False,True,False,16
5040,Maruti Versa DX2 BS II,Mumbai,2003,62000,11.3,1298.0,83.1,8.0,1.25,False,True,True,False,True,False,22
5041,Maruti Swift Dzire ZDI,Kolkata,2017,14000,26.59,1248.0,74.0,5.0,7.5,False,False,True,False,False,False,8
5042,Audi A4 2.0 TDI Premium Sport Limited Edition,Coimbatore,2015,44811,17.11,1968.0,174.33,5.0,25.81,False,False,False,False,False,False,10
5043,Volkswagen Polo 1.2 MPI Comfortline,Ahmedabad,2014,44000,16.47,1198.0,74.0,5.0,4.3,False,True,True,False,False,False,11
5044,Toyota Fortuner 3.0 Diesel,Chennai,2010,136000,11.5,2982.0,171.0,7.0,11.0,False,False,True,False,True,False,15
5045,Toyota Fortuner 3.0 Diesel,Jaipur,2010,144113,11.5,2982.0,171.0,7.0,11.75,False,False,True,False,True,False,15
5046,Honda Accord 2.4 MT,Coimbatore,2012,94989,12.8,2354.0,177.6,5.0,6.58,False,True,True,False,False,False,13
5047,Maruti Swift ZDi,Chennai,2012,58133,22.9,1248.0,74.0,5.0,4.8,False,False,True,False,False,False,13
5048,Skoda Fabia 1.2 MPI Classic,Pune,2008,61000,17.5,1198.0,70.0,5.0,1.65,False,True,True,False,True,False,17
5049,Jeep Compass 2.0 Sport,Kolkata,2017,27000,17.1,1956.0,170.0,5.0,15.0,False,False,True,False,False,False,8
5050,Tata Nano Twist XT,Ahmedabad,2014,18050,25.4,624.0,37.5,4.0,1.0,False,True,True,False,True,False,11
5051,Ford Fiesta 1.6 ZXi ABS,Hyderabad,2007,145277,15.3,1596.0,101.0,5.0,1.65,False,True,True,False,False,False,18
5052,Maruti Celerio ZDi,Ahmedabad,2015,42000,27.62,793.0,47.0,5.0,3.6,False,False,True,False,False,False,10
5053,Toyota Fortuner 3.0 Diesel,Delhi,2011,86000,11.5,2982.0,171.0,7.0,11.5,False,False,True,False,False,False,14
5054,Maruti Celerio ZDi,Ahmedabad,2015,42150,27.62,793.0,47.0,5.0,3.6,False,False,True,False,False,False,10
5055,Hyundai EON Era Plus,Pune,2015,30158,21.1,814.0,55.2,5.0,3.05,False,True,True,False,False,False,10
5056,Ford Fiesta Diesel Trend,Bangalore,2011,47000,23.5,1498.0,90.0,5.0,6.0,False,False,True,False,True,False,14
5057,Volkswagen Polo 1.2 MPI Comfortline,Ahmedabad,2013,39000,16.47,1198.0,74.0,5.0,3.75,False,True,True,False,False,False,12
5058,Volkswagen Polo 1.2 MPI Comfortline,Coimbatore,2016,32125,16.2,1199.0,74.0,5.0,6.17,False,True,True,False,False,False,9
